songs,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
"Trio for piano, violin and cello No. 7 in B Flat Major, Op. 97: Trio for piano, violin and cello No. 7 in B Flat Major, Op. 97: II. Scherzo - Allegro",Ludwig van Beethoven,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Symphony No. 9 in E Minor, Op. 95, B. 178, ""From the New World"": IV. Allegro con fuoco",Antonín Dvořák,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
Schindler's List - Theme,New World Philharmonic Orchestra,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Bagatelle in C Major, WoO 54, ""Lustig-Traurig""",Ludwig van Beethoven,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Má vlast (My Country): No. 2, Vltava [Moldau]",Bedřich Smetana,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Symphony No. 41 in C Major, K. 551 'Jupiter': I. Allegro vivace",Wolfgang Amadeus Mozart,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Symphony No. 41 in C Major, K. 551 'Jupiter': II. Andante cantabile",Wolfgang Amadeus Mozart,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Symphony No. 41 in C Major, K. 551 'Jupiter': III. Menuetto: Allegretto",Wolfgang Amadeus Mozart,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Symphony No. 41 in C Major, K. 551 'Jupiter': IV. Molto Allegro",Wolfgang Amadeus Mozart,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
"Piano Quartet No. 1 in G Minor, Op. 25: IV. Rondo alla zingarese. Presto - Meno presto - Molto presto",Johannes Brahms,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,audio_features,52GmHO5DikTIKc3yBmTTT1,spotify:track:52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,906000,4
